route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
7493,1,1556845,345 CLARKSVILLE PARK & RIDE,,1,260392,83532
7493,1,1556846,345 LONG GATE PARK & RIDE,,1,260393,83533
7493,1,1556847,345 LONG GATE PARK & RIDE,,1,260394,83533
7493,1,1556848,345 LONG GATE PARK & RIDE,,1,260395,83533
7493,1,1556849,345 LONG GATE PARK & RIDE,,1,260396,83533
7493,1,1556850,345 LONG GATE PARK & RIDE,,1,260397,83533
7493,1,1556851,345 LONG GATE PARK & RIDE,,1,260398,83533
7493,1,1556852,345 CLARKSVILLE PARK & RIDE,,1,260399,83532
7494,1,1556878,410 STATE CENTER,,0,260508,83534
7494,1,1556879,410 STATE CENTER,,0,260509,83534
7494,1,1556880,410 STATE CENTER,,0,260510,83534
7494,1,1556882,410 STATE CENTER,,0,260512,83534
7494,1,1556881,410 STATE CENTER,,0,260511,83534
7494,1,1556883,410 CENTREVILLE - BEL AIR,,1,260513,83535
7494,1,1556884,410 CENTREVILLE - BEL AIR,,1,260514,83535
7494,1,1556887,410 CENTREVILLE - BEL AIR,,1,260517,83535
7494,1,1556885,410 CENTREVILLE - BEL AIR,,1,260515,83535
7494,1,1556886,410 CENTREVILLE - BEL AIR,,1,260516,83535
7495,1,1556888,411 HOPKINS HOSP,,0,260518,83536
7495,1,1556889,411 HOPKINS HOSP,,0,260519,83537
7495,1,1556890,411 HOPKINS HOSP,,0,260520,83537
7495,1,1556892,411 HOPKINS HOSP,,0,260522,83537
7495,1,1556891,411 HOPKINS HOSP,,0,260521,83537
7495,1,1556893,411 HICKORY P & R,,1,260523,83538
7495,1,1556894,411 HICKORY P & R,,1,260524,83538
7495,1,1556895,411 HICKORY P & R,,1,260525,83538
7495,1,1556896,411 HICKORY P & R,,1,260526,83538
7495,1,1556897,411 HICKORY P & R,,1,260527,83538
7496,1,1556898,420 Baltimore - Johns Hopkins,,0,260528,83539
7496,1,1556899,420 Baltimore - Johns Hopkins,,0,260529,83539
7496,1,1556900,420 Baltimore - Johns Hopkins,,0,260530,83539
7496,1,1556901,420 Baltimore - Johns Hopkins,,0,260531,83539
7496,1,1556902,420 Baltimore - Johns Hopkins,,0,260532,83539
7496,401,1556903,420 Havre De Grace (Friday Only),,1,260533,83541
7496,1,1556904,420 Havre De Grace,,1,260534,83540
7496,1,1556905,420 Havre De Grace,,1,260535,83540
7496,1,1556906,420 Havre De Grace,,1,260536,83540
7496,1,1556907,420 Havre De Grace,,1,260537,83540
7496,1,1556908,420 Havre De Grace,,1,260538,83540
7503,1,1557106,RIVERVIEW,,0,260739,83563
7503,1,1557117,RIVERVIEW,,0,260745,83564
7503,1,1557118,RIVERVIEW,,0,260746,83563
7503,1,1557171,RIVERVIEW VIA KAISER MEDICAL,,0,260750,83573
7503,1,1557119,RIVERVIEW,,0,257979,83564
7503,1,1557110,WASHINGTON BLVD & MONROE ST,,0,257491,83570
7503,1,1557120,RIVERVIEW VIA KAISER MEDICAL,,0,260747,83573
7503,1,1557172,RIVERVIEW,,0,260762,83564
7503,1,1557173,RIVERVIEW,,0,260751,83564
7503,1,1557121,RIVERVIEW VIA KAISER MEDICAL,,0,257535,83573
7503,1,1557122,RIVERVIEW,,0,260748,83564
7503,1,1557123,RIVERVIEW VIA KAISER MEDICAL,,0,260739,83573
7503,1,1557174,RIVERVIEW,,0,260755,83564
7503,1,1557189,RIVERVIEW,,0,260763,83564
7503,1,1557193,RIVERVIEW VIA KAISER MEDICAL,,0,260745,83573
7503,1,1557175,WASHINGTON BLVD & MONROE ST,,0,257491,83572
7503,1,1557192,KIRK & BONAPARTE,,0,260746,83569
7503,1,1557124,RIVERVIEW VIA KAISER MEDICAL,,0,260749,83573
7503,1,1557176,KIRK & BONAPARTE,,0,260753,83569
7503,1,1557125,WASHINGTON BLVD & MONROE ST,,0,260750,83572
7503,1,1557177,RIVERVIEW,,0,260752,83564
7503,1,1557126,RIVERVIEW VIA KAISER MEDICAL,,0,257979,83573
7503,1,1557127,WASHINGTON BLVD & MONROE ST,,0,260740,83572
7503,1,1557190,RIVERVIEW,,0,258060,83564
7503,1,1557128,WASHINGTON BLVD & MONROE ST,,0,260751,83572
7503,1,1557129,RIVERVIEW VIA KAISER MEDICAL,,0,260746,83573
7503,1,1557178,RIVERVIEW,,0,260753,83564
7503,1,1557130,WASHINGTON BLVD & MONROE ST,,0,260748,83572
7503,1,1557131,RIVERVIEW,,0,257535,83564
7503,1,1557191,WASHINGTON BLVD & MONROE ST,,0,260755,83572
7503,1,1557132,RIVERVIEW VIA KAISER MEDICAL,,0,260750,83573
7503,1,1557133,WASHINGTON BLVD & MONROE ST,,0,260745,83572
7503,1,1557134,RIVERVIEW,,0,260740,83564
7503,1,1557135,WASHINGTON BLVD & MONROE ST,,0,260749,83572
7503,1,1557179,RIVERVIEW VIA KAISER MEDICAL,,0,260751,83573
7503,1,1557136,WASHINGTON BLVD & MONROE ST,,0,260752,83572
7503,1,1557137,RIVERVIEW,,0,260748,83564
7503,1,1557138,WASHINGTON BLVD & MONROE ST,,0,258060,83572
7503,1,1557180,RIVERVIEW VIA KAISER MEDICAL,,0,260864,83573
7503,1,1557139,WASHINGTON BLVD & MONROE ST,,0,260753,83572
7503,1,1557181,RIVERVIEW,,0,260755,83564
7503,1,1557140,WASHINGTON BLVD & MONROE ST,,0,257535,83572
7503,1,1557182,RIVERVIEW VIA KAISER MEDICAL,,0,260745,83573
7503,1,1557141,WASHINGTON BLVD & MONROE ST,,0,260750,83572
7503,1,1557184,RIVERVIEW,,0,260749,83564
7503,1,1557142,RIVERVIEW VIA KAISER MEDICAL,,0,260740,83573
7503,1,1557183,WASHINGTON BLVD & MONROE ST,,0,260752,83572
7503,1,1557185,WASHINGTON BLVD & MONROE ST,,0,260751,83572
7503,1,1557143,RIVERVIEW VIA KAISER MEDICAL,,0,260741,83573
7503,1,1557144,RIVERVIEW,,0,258060,83564
7503,1,1557186,RIVERVIEW,,0,260758,83564
7503,1,1557162,GREENMOUNT AVE,,0,260759,83565
7503,1,1557145,RIVERVIEW VIA KAISER MEDICAL,,0,260753,83573
7503,1,1557163,WASHINGTON BLVD & MONROE ST,,0,262039,83566
7503,1,1557164,WASHINGTON BLVD & MONROE ST,,0,258681,83566
7503,1,1557165,GREENMOUNT AVE,,0,260748,83568
7503,1,1557146,RIVERVIEW,,0,260754,83564
7503,1,1557166,GREENMOUNT AVE,,0,258683,83568
7503,1,1557169,RIVERVIEW VIA KAISER MEDICAL,,0,260750,83573
7503,1,1557147,WASHINGTON BLVD & MONROE ST,,0,260755,83572
7503,1,1557148,RIVERVIEW VIA KAISER MEDICAL,,0,260756,83573
7503,1,1557167,GREENMOUNT AVE,,0,260759,83567
7503,1,1557149,WASHINGTON BLVD & MONROE ST,,0,258672,83572
7503,1,1557168,GREENMOUNT AVE,,0,260864,83567
7503,1,1557187,RIVERVIEW,,0,260745,83564
7503,1,1557150,RIVERVIEW VIA KAISER MEDICAL,,0,260749,83573
7503,1,1557188,RIVERVIEW,,0,258661,83564
7503,1,1557151,RIVERVIEW VIA KAISER MEDICAL,,0,260740,83573
7503,1,1557152,WASHINGTON BLVD & MONROE ST,,0,260757,83572
7503,1,1557153,RIVERVIEW,,0,260742,83564
7503,1,1557154,RIVERVIEW VIA KAISER MEDICAL,,0,260741,83573
7503,1,1557159,KIRK & BONAPARTE,,0,260758,83569
7503,1,1557194,WASHINGTON BLVD & MONROE ST,,0,260755,83572
7503,1,1557155,RIVERVIEW,,0,260753,83564
7503,1,1557160,KIRK & BONAPARTE,,0,260750,83569
7503,1,1557156,RIVERVIEW VIA KAISER MEDICAL,,0,260743,83573
7503,1,1557161,KIRK & BONAPARTE,,0,260750,83569
7503,1,1557157,RIVERVIEW,,0,260873,83564
7503,1,1557107,RIVERVIEW,,0,260740,83564
7503,1,1557111,RIVERVIEW,,0,260742,83564
7503,1,1557112,RIVERVIEW,,0,260741,83564
7503,1,1557113,RIVERVIEW,,0,260743,83564
7503,1,1557114,RIVERVIEW,,0,260744,83564
7503,1,1557108,KIRK & BONAPARTE,,0,260740,83569
7503,1,1557115,RIVERVIEW,,0,260742,83564
7503,1,1557109,KIRK & BONAPARTE,,0,260741,83569
7503,1,1557170,RIVERVIEW VIA KAISER MEDICAL,,0,260743,83573
7503,1,1557116,WASHINGTON BLVD & MONROE ST,,0,260744,83572
7503,1,1557158,WASHINGTON BLVD & MONROE ST,,0,260744,83572
7503,1,1557210,NORTHERN PKWY & YORK RD,,1,257979,83581
7503,1,1557272,NORTHERN PKWY & YORK RD,,1,260747,83581
7503,1,1557269,NORTHERN PKWY & YORK RD,,1,257509,83581
7503,1,1557270,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260739,83582
7503,1,1557206,NORTHERN PKWY & YORK RD,,1,260755,83581
7503,1,1557268,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260745,83582
7503,1,1557267,NORTHERN PKWY & YORK RD,,1,257491,83581
7503,1,1557266,NORTHERN PKWY & YORK RD,,1,260746,83575
7503,1,1557265,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260750,83582
7503,1,1557264,NORTHERN PKWY & YORK RD,,1,260752,83575
7503,1,1557200,PIONEER DR & FLEETWOOD AVE,,1,258689,83577
7503,1,1557263,NORTHERN PKWY & YORK RD,,1,257979,83575
7503,1,1557199,PIONEER DR & FLEETWOOD AVE,,1,260740,83577
7503,1,1557262,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,258060,83582
7503,1,1557261,NORTHERN PKWY & YORK RD,,1,260751,83575
7503,1,1557198,PINEWOOD AVE & PLYMOUTH RD,,1,260746,83578
7503,1,1557197,PINEWOOD AVE & PLYMOUTH RD,,1,260753,83578
7503,1,1557260,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260762,83582
7503,1,1557259,NORTHERN PKWY & YORK RD,,1,257535,83575
7503,1,1557258,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260748,83582
7503,1,1557195,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260755,83582
7503,1,1557257,NORTHERN PKWY & YORK RD,,1,260750,83581
7503,1,1557256,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260745,83582
7503,1,1557255,NORTHERN PKWY & YORK RD,,1,260740,83581
7503,1,1557254,NORTHERN PKWY & YORK RD,,1,260749,83575
7503,1,1557253,NORTHERN PKWY & YORK RD,,1,260751,83581
7503,1,1557252,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260752,83582
7503,1,1557251,NORTHERN PKWY & YORK RD,,1,260748,83581
7503,1,1557250,NORTHERN PKWY & YORK RD,,1,258060,83575
7503,1,1557249,NORTHERN PKWY & YORK RD,,1,260864,83581
7503,1,1557248,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260753,83582
7503,1,1557247,NORTHERN PKWY & YORK RD,,1,260755,83581
7503,1,1557246,NORTHERN PKWY & YORK RD,,1,257535,83575
7503,1,1557245,NORTHERN PKWY & YORK RD,,1,260745,83581
7503,1,1557244,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260750,83582
7503,1,1557243,NORTHERN PKWY & YORK RD,,1,260749,83581
7503,1,1557242,NORTHERN PKWY & YORK RD,,1,260740,83575
7503,1,1557241,NORTHERN PKWY & YORK RD,,1,260752,83581
7503,1,1557240,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260751,83582
7503,1,1557239,NORTHERN PKWY & YORK RD,,1,258060,83581
7503,1,1557238,NORTHERN PKWY & YORK RD,,1,260748,83575
7503,1,1557203,NORTHERN PKWY & YORK RD,,1,260753,83581
7503,1,1557237,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260864,83582
7503,1,1557236,NORTHERN PKWY & YORK RD,,1,260750,83581
7503,1,1557201,NORTHERN PKWY & YORK RD,,1,260755,83575
7503,1,1557196,NORTHERN PKWY & YORK RD,,1,260756,83576
7503,1,1557202,NORTHERN PKWY & YORK RD,,1,258218,83579
7503,1,1557235,NORTHERN PKWY & YORK RD,,1,258672,83581
7503,1,1557234,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260745,83582
7503,1,1557233,NORTHERN PKWY & YORK RD,,1,260749,83575
7503,1,1557232,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,258661,83582
7503,1,1557231,NORTHERN PKWY & YORK RD,,1,260740,83575
7503,1,1557230,NORTHERN PKWY & YORK RD,,1,260757,83575
7503,1,1557228,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260742,83582
7503,1,1557229,NORTHERN PKWY & YORK RD,,1,258060,83575
7503,1,1557208,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260741,83582
7503,1,1557227,NORTHERN PKWY & YORK RD,,1,260758,83575
7503,1,1557207,NORTHERN PKWY & YORK RD,,1,260755,83581
7503,1,1557226,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260754,83582
7503,1,1557225,NORTHERN PKWY & YORK RD,,1,260753,83575
7503,1,1557224,NORTHERN PKWY & YORK RD,,1,260743,83579
7503,1,1557223,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260750,83582
7503,1,1557222,KIRK & BONAPARTE,,1,260756,83574
7503,1,1557205,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260749,83582
7503,1,1557204,KIRK & BONAPARTE,,1,258661,83574
7503,1,1557221,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260740,83582
7503,1,1557220,NORTHERN PKWY & YORK RD,,1,260742,83575
7503,1,1557219,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260741,83582
7503,1,1557218,NORTHERN PKWY & YORK RD,,1,260753,83575
7503,1,1557217,NORTHERN PKWY & YORK RD,,1,260743,83575
7503,1,1557209,NORTHERN PKWY & YORK RD,,1,260744,83575
7503,1,1557216,NORTHERN PKWY & YORK RD,,1,260740,83575
7503,1,1557215,NORTHERN PKWY & YORK RD,,1,260742,83575
7503,1,1557214,NORTHERN PKWY & YORK RD,,1,260741,83575
7503,1,1557213,NORTHERN PKWY & YORK RD,,1,260743,83575
7503,1,1557212,NORTHERN PKWY & YORK RD,,1,260744,83575
7503,1,1557211,NORTHERN PKWY & YORK RD VIA KAISER MEDICAL,,1,260742,83582
7503,1,1557271,NORTHERN PKWY & YORK RD,,1,260744,83581
7505,1,1558750,DOWNTOWN - CITY HALL,,0,261963,83639
7505,1,1558751,DOWNTOWN - CITY HALL,,0,261964,83639
7505,1,1558752,DOWNTOWN - CITY HALL,,0,261965,83639
7505,1,1558663,DOWNTOWN - CITY HALL,,0,261966,83638
7505,1,1558664,DOWNTOWN - CITY HALL,,0,261968,83639
7505,1,1558665,DOWNTOWN - CITY HALL,,0,261963,83638
7505,1,1558666,DOWNTOWN - CITY HALL,,0,261969,83639
7505,1,1558667,DOWNTOWN - CITY HALL,,0,261970,83639
7505,1,1558668,DOWNTOWN - CITY HALL,,0,261964,83638
7505,1,1558669,DOWNTOWN - CITY HALL,,0,261972,83639
7505,1,1560083,DOWNTOWN - CITY HALL,,0,261966,83639
7505,1,1558670,DOWNTOWN - CITY HALL,,0,261967,83638
7505,1,1558671,DOWNTOWN - CITY HALL,,0,261968,83639
7505,1,1560084,DOWNTOWN - CITY HALL,,0,261971,83639
7505,1,1558672,DOWNTOWN - CITY HALL,,0,261965,83638
7505,1,1558673,DOWNTOWN - CITY HALL,,0,261969,83639
7505,1,1560085,DOWNTOWN - CITY HALL,,0,261964,83639
7505,1,1558674,DOWNTOWN - CITY HALL,,0,261963,83638
7505,1,1560086,DOWNTOWN - CITY HALL,,0,261972,83639
7505,1,1560087,DOWNTOWN - CITY HALL,,0,261967,83639
7505,1,1558676,DOWNTOWN - CITY HALL,,0,261970,83638
7505,1,1558677,DOWNTOWN - CITY HALL,,0,261968,83639
7505,1,1560088,DOWNTOWN - CITY HALL,,0,261965,83639
7505,1,1560089,DOWNTOWN - CITY HALL,,0,261966,83641
7505,1,1560090,DOWNTOWN - CITY HALL,,0,261971,83639
7505,1,1560091,DOWNTOWN - CITY HALL,,0,261963,83639
7505,1,1558678,DOWNTOWN - CITY HALL,,0,261969,83641
7505,1,1558724,DOWNTOWN - CITY HALL,,0,261964,83639
7505,1,1558679,DOWNTOWN - CITY HALL,,0,261970,83639
7505,1,1560092,DOWNTOWN - CITY HALL,,0,261972,83641
7505,1,1558725,DOWNTOWN - CITY HALL,,0,261967,83639
7505,1,1558681,DOWNTOWN - CITY HALL,,0,261966,83639
7505,1,1560093,DOWNTOWN - CITY HALL,,0,261968,83641
7505,1,1558727,DOWNTOWN - CITY HALL,,0,261965,83639
7505,1,1558683,DOWNTOWN - CITY HALL,,0,261969,83639
7505,1,1560094,DOWNTOWN - CITY HALL,,0,261971,83641
7505,1,1558728,DOWNTOWN - CITY HALL,,0,261973,83639
7505,1,1558684,DOWNTOWN - CITY HALL,,0,261972,83639
7505,1,1560095,DOWNTOWN - CITY HALL,,0,261964,83641
7505,1,1560096,DOWNTOWN - CITY HALL,,0,261970,83639
7505,1,1560097,DOWNTOWN - CITY HALL,,0,261968,83639
7505,1,1558685,DOWNTOWN - CITY HALL,,0,261967,83641
7505,1,1558731,DOWNTOWN - CITY HALL,,0,261976,83639
7505,1,1560098,DOWNTOWN - CITY HALL,,0,261971,83639
7505,1,1558687,DOWNTOWN - CITY HALL,,0,261965,83641
7505,1,1558733,DOWNTOWN - CITY HALL,,0,261969,83639
7505,1,1560099,DOWNTOWN - CITY HALL,,0,261964,83639
7505,1,1558688,DOWNTOWN - CITY HALL,,0,261973,83641
7505,1,1558734,DOWNTOWN - CITY HALL,,0,261972,83639
7505,1,1560100,DOWNTOWN - CITY HALL,,0,261967,83639
7505,1,1558689,DOWNTOWN - CITY HALL,,0,261970,83641
7505,1,1558736,DOWNTOWN - CITY HALL,,0,261978,83639
7505,1,1560101,DOWNTOWN - CITY HALL,,0,261965,83639
7505,1,1558691,DOWNTOWN - CITY HALL,,0,261976,83641
7505,1,1558737,DOWNTOWN - CITY HALL,,0,261971,83639
7505,1,1560102,DOWNTOWN - CITY HALL,,0,261973,83639
7505,1,1558692,DOWNTOWN - CITY HALL,,0,261969,83641
7505,1,1558739,DOWNTOWN - CITY HALL,,0,261974,83639
7505,1,1560103,DOWNTOWN - CITY HALL,,0,261970,83639
7505,1,1558694,DOWNTOWN - CITY HALL,,0,261972,83641
7505,1,1558740,DOWNTOWN - CITY HALL,,0,261977,83639
7505,1,1560228,DOWNTOWN - BALTIMORE ARENA,,0,261967,83640
7505,1,1560104,DOWNTOWN - CITY HALL,,0,261976,83639
7505,1,1558696,DOWNTOWN - CITY HALL,,0,261978,83641
7505,1,1558742,DOWNTOWN - CITY HALL,,0,261975,83639
7505,1,1560105,DOWNTOWN - CITY HALL,,0,261969,83639
7505,1,1558698,DOWNTOWN - CITY HALL,,0,261971,83641
7505,1,1558743,DOWNTOWN - CITY HALL,,0,261973,83639
7505,1,1558745,DOWNTOWN - CITY HALL,,0,261972,83639
7505,1,1558700,DOWNTOWN - CITY HALL,,0,261974,83641
7505,1,1560106,DOWNTOWN - CITY HALL,,0,261970,83639
7505,1,1560107,DOWNTOWN - CITY HALL,,0,261978,83639
7505,1,1558701,DOWNTOWN - CITY HALL,,0,261977,83641
7505,1,1558746,DOWNTOWN - CITY HALL,,0,261976,83639
7505,1,1558748,DOWNTOWN - CITY HALL,,0,261971,83639
7505,1,1558702,DOWNTOWN - CITY HALL,,0,261975,83641
7505,1,1560108,DOWNTOWN - CITY HALL,,0,261979,83639
7505,1,1560109,DOWNTOWN - CITY HALL,,0,261974,83639
7505,1,1558704,DOWNTOWN - CITY HALL,,0,261973,83641
7505,1,1558749,DOWNTOWN - CITY HALL,,0,261972,83639
7505,1,1560110,DOWNTOWN - CITY HALL,,0,261977,83639
7505,1,1558706,DOWNTOWN - CITY HALL,,0,261970,83641
7505,1,1558705,DOWNTOWN - CITY HALL,,0,261978,83639
7505,1,1560111,DOWNTOWN - CITY HALL,,0,261975,83639
7505,1,1558708,DOWNTOWN - CITY HALL,,0,261976,83641
7505,1,1558707,DOWNTOWN - CITY HALL,,0,261973,83639
7505,1,1558710,DOWNTOWN - CITY HALL,,0,261979,83641
7505,1,1558709,DOWNTOWN - CITY HALL,,0,261974,83639
7505,1,1559308,DOWNTOWN - CITY HALL,,0,261977,83641
7505,1,1558711,DOWNTOWN - CITY HALL,,0,261972,83639
7505,1,1558712,DOWNTOWN - CITY HALL,,0,261978,83641
7505,1,1560112,DOWNTOWN - CITY HALL,,0,261975,83639
7505,1,1558714,DOWNTOWN - CITY HALL,,0,261973,83641
7505,1,1558713,DOWNTOWN - CITY HALL,,0,261976,83639
7505,1,1559309,DOWNTOWN - CITY HALL,,0,261974,83641
7505,1,1558715,DOWNTOWN - CITY HALL,,0,261979,83639
7505,1,1560113,DOWNTOWN - CITY HALL,,0,261977,83639
7505,1,1558717,DOWNTOWN - CITY HALL,,0,261975,83641
7505,1,1560114,DOWNTOWN - CITY HALL,,0,261974,83639
7505,1,1558720,DOWNTOWN - CITY HALL,,0,261977,83641
7505,1,1560115,DOWNTOWN - CITY HALL,,0,261975,83639
7505,1,1560116,DOWNTOWN - CITY HALL,,0,261974,83641
7505,1,1558753,DOWNTOWN - CITY HALL,,0,261974,83639
7505,1,1558754,DOWNTOWN - CITY HALL,,0,261974,83639
7505,1,1560221,DOWNTOWN - CITY HALL,,0,258478,83639
7505,1,1560222,DOWNTOWN - CITY HALL,,0,262027,83639
7505,1,1559352,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261963,83643
7505,1,1559353,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261964,83643
7505,1,1558769,SECURITY BLVD AT CMS,,1,261963,83642
7505,1,1559357,SECURITY BLVD AT CMS,,1,261964,83642
7505,1,1558817,SECURITY BLVD AT CMS,,1,261967,83642
7505,1,1559428,SECURITY BLVD AT CMS,,1,261965,83642
7505,1,1559360,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261966,83643
7505,1,1558820,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261968,83643
7505,1,1558821,SECURITY BLVD AT CMS,,1,261963,83642
7505,1,1560117,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261971,83643
7505,1,1559363,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261969,83643
7505,1,1560118,SECURITY BLVD AT CMS,,1,261970,83642
7505,1,1559429,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261964,83643
7505,1,1560119,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261972,83643
7505,1,1558824,SECURITY BLVD AT CMS,,1,261966,83642
7505,1,1558825,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261967,83643
7505,1,1560120,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261968,83643
7505,1,1559314,SECURITY SQUARE MALL,,1,261971,83644
7505,1,1559366,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261965,83643
7505,1,1559367,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261969,83643
7505,1,1559315,SECURITY SQUARE MALL,,1,261964,83644
7505,1,1559368,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261963,83643
7505,1,1560121,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261972,83643
7505,1,1560122,SECURITY SQUARE MALL,,1,261967,83644
7505,1,1559426,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261970,83643
7505,1,1560123,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261968,83643
7505,1,1559370,SECURITY SQUARE MALL,,1,261965,83644
7505,1,1560124,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261966,83643
7505,1,1560125,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261971,83643
7505,1,1560126,SECURITY SQUARE MALL,,1,261963,83644
7505,1,1559372,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261969,83643
7505,1,1560127,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261964,83643
7505,1,1560128,SECURITY SQUARE MALL,,1,261970,83644
7505,1,1559321,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261972,83643
7505,1,1560129,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261967,83643
7505,1,1559566,SECURITY SQUARE MALL,,1,261966,83644
7505,1,1559375,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261968,83643
7505,1,1560130,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261965,83643
7505,1,1559323,SECURITY SQUARE MALL,,1,261969,83644
7505,1,1559861,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261971,83643
7505,1,1560131,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261973,83643
7505,1,1560132,SECURITY SQUARE MALL,,1,261972,83644
7505,1,1559862,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261964,83643
7505,1,1560133,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261970,83643
7505,1,1559380,SECURITY SQUARE MALL,,1,261968,83644
7505,1,1560134,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261967,83643
7505,1,1559326,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261976,83643
7505,1,1559381,SECURITY SQUARE MALL,,1,261971,83644
7505,1,1560135,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261965,83643
7505,1,1560136,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261969,83643
7505,1,1559339,SECURITY SQUARE MALL,,1,261964,83644
7505,1,1559327,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261973,83643
7505,1,1560137,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261972,83643
7505,1,1559340,SECURITY SQUARE MALL,,1,261967,83644
7505,1,1559384,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261970,83643
7505,1,1560138,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261978,83643
7505,1,1559341,SECURITY SQUARE MALL,,1,261965,83644
7505,1,1559386,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261976,83643
7505,1,1560139,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261971,83643
7505,1,1559343,SECURITY SQUARE MALL,,1,261973,83644
7505,1,1559330,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261969,83643
7505,1,1560140,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261974,83643
7505,1,1559344,SECURITY SQUARE MALL,,1,261970,83644
7505,1,1559389,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261972,83643
7505,1,1560141,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261977,83643
7505,1,1559868,SECURITY SQUARE MALL,,1,261976,83644
7505,1,1559390,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261978,83643
7505,1,1560142,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261975,83643
7505,1,1559347,SECURITY SQUARE MALL,,1,261969,83644
7505,1,1560143,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261971,83643
7505,1,1560144,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261973,83643
7505,1,1559349,SECURITY SQUARE MALL,,1,261972,83644
7505,1,1559393,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261974,83643
7505,1,1560145,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261970,83643
7505,1,1559350,SECURITY SQUARE MALL,,1,261978,83644
7505,1,1560146,EDMONDSON VILLAGE - EDMONDSON & SWANN,,1,261977,83643
